y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,PLANT
0.8235999755859379,7.21266426538729,-7.206197172162536,6.850244625985722,-8.129326046323941,-11.69428285474547,-2.422491949036451,-5.718796996205037,-9.959555339233908,13.564431231656062,-0.8986537486433614,-1.8487661523599868,-1.49177082717637,I
0.831,7.119872098506237,-6.961287720096611,7.140911951497324,-8.128728378521897,-8.025027182067227,0.8368667657769917,-5.8211003405639214,-8.376689988651648,13.053250489766498,-0.576115804436856,-1.4822331871945515,-1.2340479455594722,I
0.831,7.194115161808277,-6.961287720096611,7.140911951497324,-8.12941077517948,-8.025027182067227,0.8368667657769917,-5.8211003405639214,-8.376689988651648,13.031650909145178,-0.576115804436856,-1.4822331871945515,-1.2340479455594722,I
0.831,7.566696437623797,-6.961287720096611,7.140911951497324,-8.12856462026264,-8.025027182067227,0.8368667657769917,-5.8211003405639214,-8.376689988651648,13.312919966140372,-0.576115804436856,-1.4822331871945515,-1.2340479455594722,I
0.831,7.7489172618509965,-6.961287720096611,7.140911951497324,-8.129691973614365,-8.025027182067227,0.8368667657769917,-5.8211003405639214,-8.376689988651648,13.466929843602784,-0.576115804436856,-1.4822331871945515,-1.2340479455594722,I
0.831,7.731357177394142,-6.961287720096611,7.140911951497324,-8.129770347505536,-8.025027182067227,0.8368667657769917,-5.8211003405639214,-8.376689988651648,13.53191852720662,-0.576115804436856,-1.4822331871945515,-1.2340479455594722,I
0.831,7.64633550234948,-6.961287720096611,7.140911951497324,-8.128604024416925,-8.025027182067227,0.8368667657769917,-5.8211003405639214,-8.376689988651648,13.531586215577484,-0.576115804436856,-1.4822331871945515,-1.2340479455594722,I
0.831,7.650577948599906,-6.961287720096611,7.140911951497324,-8.12715525604285,-8.025027182067227,0.8368667657769917,-5.8211003405639214,-8.376689988651648,13.514083352642949,-0.576115804436856,-1.4822331871945515,-1.2340479455594722,I
0.8294000244140629,7.745617532647278,-6.961287720096611,7.140911951497324,-8.126862112311805,-8.085676036161082,0.4534127993283512,-5.514190307487267,-8.440008467092229,13.497304588922642,-0.5449024549975154,-1.3570755893331863,-0.9990653182028932,I
0.8294000244140629,7.921410109259965,-6.961287720096611,7.140911951497324,-8.126574110585876,-8.085676036161082,0.4534127993283512,-5.514190307487267,-8.440008467092229,13.51396683173758,-0.5449024549975154,-1.3570755893331863,-0.9990653182028932,I
0.8294000244140629,7.92862255981116,-6.961287720096611,7.140911951497324,-8.126546383440477,-8.085676036161082,0.4534127993283512,-5.514190307487267,-8.440008467092229,13.354491468834375,-0.5449024549975154,-1.3570755893331863,-0.9990653182028932,I
0.8294000244140629,7.949001183462764,-6.961287720096611,7.140911951497324,-8.126393243452481,-8.085676036161082,0.4534127993283512,-5.514190307487267,-8.440008467092229,13.005162496781344,-0.5449024549975154,-1.3570755893331863,-0.9990653182028932,I
0.8294000244140629,8.055930351388627,-6.961287720096611,7.140911951497324,-8.125180665899038,-8.085676036161082,0.4534127993283512,-5.514190307487267,-8.440008467092229,13.822357744239184,-0.5449024549975154,-1.3570755893331863,-0.9990653182028932,I
0.828,7.746118170072403,-6.814341756901961,7.190270553942688,-8.127161186559537,-7.994702755020295,0.22334041945916905,-5.309583618769498,-8.788231115385763,13.577711985491643,-0.9402715478958144,-1.7414882113359587,-1.3477492168610437,I
0.828,7.830756202937339,-6.814341756901961,7.190270553942688,-8.127416415464168,-7.994702755020295,0.22334041945916905,-5.309583618769498,-8.788231115385763,13.53371596070376,-0.9402715478958144,-1.7414882113359587,-1.3477492168610437,I
0.828,7.928193504054013,-6.814341756901961,7.190270553942688,-8.127563504862607,-7.994702755020295,0.22334041945916905,-5.309583618769498,-8.788231115385763,13.678563425321652,-0.9402715478958144,-1.7414882113359587,-1.3477492168610437,I
